id,points_of_interest
011001,35
011002,51
011003,109
011004,23
012005,58
012006,30
013007,31
013008,33
014009,43
014010,50
021001,37
022002,72
023003,40
023004,45
024005,6
024006,37
025007,40
025008,79
031001,5
032002,9
032003,3
033004,7
033005,3
034006,9
034007,21
034008,7
035009,24
035010,3
036011,31
036012,9
036013,24
036014,15
037015,39
037016,13
041001,3
042002,7
042003,14
043004,25
043005,12
043006,74
044007,1
044008,11
045009,10
045010,54
045011,29
051001,4
051002,4
051003,32
052004,2
052005,9
052006,41
053007,7
053008,12
054009,2
061001,33
061002,17
062003,14
062004,12
063005,14
063006,18
064007,9
064008,16
071001,35
071002,15
072003,28
072004,39
073005,17
073006,10
074007,9
074008,26
074009,10
075010,13
075011,9
076012,6
076013,4
076014,6
076015,12
081001,44
081002,43
081003,47
081004,21
081005,5
082006,10
082007,17
082008,7
083009,8
083010,4
084011,5
084012,15
091001,18
091002,4
091003,14
091004,5
092005,17
092006,13
092007,20
092008,7
093009,6
093010,7
093011,2
093012,1
094013,2
094014,5
094015,5
094016,3
095017,4
095018,2
095019,21
095020,1
101001,7
101002,14
101003,16
102004,9
102005,9
102006,7
103007,7
104008,4
104009,9
111001,1
111002,10
111003,16
112004,7
112005,16
113006,9
113007,26
113008,3
114009,23
114010,4
114011,8
115012,1
115013,5
121001,10
121002,8
122003,16
122004,4
122005,17
124006,5
124007,6
125008,5
125009,13
126010,3
126011,6
126012,4
